date,month,day,year,price,totalCirculation,totalTransactionFees,numberofUniqueBitcoinAddresses,totalOutputVolumeValue,dailyMinersRevenue,difficulty,averageNumberOfTransactionsPerBlock,high,low,
2/13/2009,2,13,2009,0,207550,0,124,6200,0,1,1,,,
2/14/2009,2,14,2009,0,214600,0,141,7050,0,1,1,,,
2/15/2009,2,15,2009,0,220700,0,125,7000,0,1,1,,,
2/16/2009,2,16,2009,0,226850,0,123,6150,0,1,1,,,
2/17/2009,2,17,2009,0,232750,0,119,7400,0,1,1,,,
2/18/2009,2,18,2009,0,238950,0,124,6200,0,1,1,,,
2/19/2009,2,19,2009,0,244800,0,117,5850,0,1,1,,,
2/20/2009,2,20,2009,0,251200,0,129,7200,0,1,1,,,
2/21/2009,2,21,2009,0,256700,0,110,5500,0,1,1,,,
2/22/2009,2,22,2009,0,262750,0,125,7100,0,1,1,,,
2/23/2009,2,23,2009,0,268100,0,107,5350,0,1,1,,,
2/24/2009,2,24,2009,0,273650,0,111,5550,0,1,1,,,
2/25/2009,2,25,2009,0,279000,0,107,5350,0,1,1,,,
2/26/2009,2,26,2009,0,283800,0,96,4800,0,1,1,,,
2/27/2009,2,27,2009,0,289950,0,123,6150,0,1,1,,,
2/28/2009,2,28,2009,0,295050,0,103,6900,0,1,1,,,
3/1/2009,3,1,2009,0,300350,0,107,5650,0,1,1,,,
3/2/2009,3,2,2009,0,305550,0,104,5200,0,1,1,,,
3/3/2009,3,3,2009,0,310850,0,107,5700,0,1,1,,,
3/4/2009,3,4,2009,0,316150,0,106,5300,0,1,1,,,
3/5/2009,3,5,2009,0,321450,0,108,6550,0,1,1,,,
3/6/2009,3,6,2009,0,327350,0,119,6300,0,1,1,,,
3/7/2009,3,7,2009,0,332900,0,111,5550,0,1,1,,,
3/8/2009,3,8,2009,0,338500,0,115,7150,0,1,1,,,
3/9/2009,3,9,2009,0,344150,0,113,5650,0,1,1,,,
3/10/2009,3,10,2009,0,349400,0,105,5250,0,1,1,,,
3/11/2009,3,11,2009,0,354800,0,108,5400,0,1,1,,,
3/12/2009,3,12,2009,0,360700,0,119,6050,0,1,1,,,
3/13/2009,3,13,2009,0,366400,0,115,6450,0,1,1,,,
3/14/2009,3,14,2009,0,372200,0,116,5800,0,1,1,,,
3/15/2009,3,15,2009,0,377750,0,111,5550,0,1,1,,,
3/16/2009,3,16,2009,0,384250,0,131,8900,0,1,1,,,
3/17/2009,3,17,2009,0,390000,0,115,5750,0,1,1,,,
3/18/2009,3,18,2009,0,395500,0,110,5500,0,1,1,,,
3/19/2009,3,19,2009,0,401600,0,123,6800,0,1,1,,,
3/20/2009,3,20,2009,0,407500,0,119,6500,0,1,1,,,
3/21/2009,3,21,2009,0,411350,0,77,3850,0,1,1,,,
3/22/2009,3,22,2009,0,416100,0,96,5300,0,1,1,,,
3/23/2009,3,23,2009,0,422700,0,132,6600,0,1,1,,,
3/24/2009,3,24,2009,0,427950,0,105,5250,0,1,1,,,
3/25/2009,3,25,2009,0,433750,0,116,5800,0,1,1,,,
3/26/2009,3,26,2009,0,439400,0,114,7050,0,1,1,,,
3/27/2009,3,27,2009,0,444900,0,110,5500,0,1,1,,,
3/28/2009,3,28,2009,0,450850,0,120,6950,0,1,1,,,
3/29/2009,3,29,2009,0,456450,0,112,5600,0,1,1,,,
3/30/2009,3,30,2009,0,462700,0,125,6250,0,1,1,,,
3/31/2009,3,31,2009,0,468350,0,114,7250,0,1,1,,,
4/1/2009,4,1,2009,0,473700,0,107,5350,0,1,1,,,
4/2/2009,4,2,2009,0,479700,0,120,6000,0,1,1,,,
4/3/2009,4,3,2009,0,485350,0,113,5650,0,1,1,,,
4/4/2009,4,4,2009,0,491000,0,113,5650,0,1,1,,,
4/5/2009,4,5,2009,0,497450,0,129,6450,0,1,1,,,
4/6/2009,4,6,2009,0,503200,0,116,6600,0,1,1,,,
4/7/2009,4,7,2009,0,508150,0,99,4950,0,1,1,,,
4/8/2009,4,8,2009,0,513350,0,104,5200,0,1,1,,,
4/9/2009,4,9,2009,0,518300,0,99,4950,0,1,1,,,
4/10/2009,4,10,2009,0,523450,0,103,5150,0,1,1,,,
4/11/2009,4,11,2009,0,529550,0,123,6450,0,1,1,,,
4/12/2009,4,12,2009,0,535300,0,115,5750,0,1,1,,,
4/13/2009,4,13,2009,0,541050,0,119,6750,0,1,1,,,
4/14/2009,4,14,2009,0,547400,0,127,6350,0,1,1,,,
4/15/2009,4,15,2009,0,553000,0,112,5600,0,1,1,,,
4/16/2009,4,16,2009,0,559150,0,123,6150,0,1,1,,,
4/17/2009,4,17,2009,0,564900,0,115,5750,0,1,1,,,
4/18/2009,4,18,2009,0,571000,0,125,6232.51,0,1,1,,,
4/19/2009,4,19,2009,0,576950,0,121,6400,0,1,1,,,
4/20/2009,4,20,2009,0,582800,0,118,8100,0,1,1,,,
4/21/2009,4,21,2009,0,588950,0,126,9700,0,1,1,,,
4/22/2009,4,22,2009,0,595000,0,121,6050,0,1,1,,,
4/23/2009,4,23,2009,0,599000,0,80,4000,0,1,1,,,
4/24/2009,4,24,2009,0,604650,0,113,5650,0,1,1,,,
4/25/2009,4,25,2009,0,610750,0,122,6100,0,1,1,,,
4/26/2009,4,26,2009,0,616200,0,110,6200,0,1,1,,,
4/27/2009,4,27,2009,0,621450,0,105,5250,0,1,1,,,
4/28/2009,4,28,2009,0,627300,0,117,5850,0,1,1,,,
4/29/2009,4,29,2009,0,633450,0,123,6150,0,1,1,,,
4/30/2009,4,30,2009,0,640050,0,133,7600,0,1,1,,,
5/1/2009,5,1,2009,0,646200,0,123,6150,0,1,1,,,
5/2/2009,5,2,2009,0,652350,0.03,125,6200,0,1,1,,,
5/3/2009,5,3,2009,0,658050,0,116,6399.94,0,1,1,,,
5/4/2009,5,4,2009,0,664150,0,126,6210,0,1,1,,,
5/5/2009,5,5,2009,0,670750,0,133,8100,0,1,1,,,
5/6/2009,5,6,2009,0,677600,0,138,7350,0,1,1,,,
5/7/2009,5,7,2009,0,683650,0,121,6050,0,1,1,,,
5/8/2009,5,8,2009,0,689750,0,122,6100,0,1,1,,,
5/9/2009,5,9,2009,0,694300,0,91,4550,0,1,1,,,
5/10/2009,5,10,2009,0,697400,0,62,3100,0,1,1,,,
5/11/2009,5,11,2009,0,703350,0.1,121,6050,0,1,1,,,
5/12/2009,5,12,2009,0,709700,0,127,6350,0,1,1,,,
5/13/2009,5,13,2009,0,715450,0,118,5850,0,1,1,,,
5/14/2009,5,14,2009,0,722100,0,138,6800.01,0,1,1,,,
5/15/2009,5,15,2009,0,729250,0,146,7249.99,0,1,1,,,
5/16/2009,5,16,2009,0,734950,0,115,6200,0,1,1,,,
5/17/2009,5,17,2009,0,741200,0,125,6250,0,1,1,,,
5/18/2009,5,18,2009,0,747400,0,124,6200,0,1,1,,,
5/19/2009,5,19,2009,0,752400,0,100,5000,0,1,1,,,
5/20/2009,5,20,2009,0,757600,0,104,5200,0,1,1,,,
5/21/2009,5,21,2009,0,762050,0,89,4450,0,1,1,,,
5/22/2009,5,22,2009,0,766200,0,83,4150,0,1,1,,,
5/23/2009,5,23,2009,0,766550,0,7,350,0,1,1,,,
5/24/2009,5,24,2009,0,771350,0,96,4800,0,1,1,,,
5/25/2009,5,25,2009,0,776950,0,112,5600,0,1,1,,,
5/26/2009,5,26,2009,0,782600,0,113,5650,0,1,1,,,
5/27/2009,5,27,2009,0,788850,0,125,6250,0,1,1,,,
5/28/2009,5,28,2009,0,794000,0,103,5150,0,1,1,,,
5/29/2009,5,29,2009,0,799350,0,108,8350,0,1,1,,,
5/30/2009,5,30,2009,0,804500,0,103,5150,0,1,1,,,
5/31/2009,5,31,2009,0,810400,0,118,5900,0,1,1,,,
6/1/2009,6,1,2009,0,814050,0,75,3700,0,1,1,,,
6/2/2009,6,2,2009,0,818500,0,89,4450,0,1,1,,,
6/3/2009,6,3,2009,0,823400,0,98,4900,0,1,1,,,
6/4/2009,6,4,2009,0,825350,0,39,1950,0,1,1,,,
6/5/2009,6,5,2009,0,828200,0,57,2850,0,1,1,,,
6/6/2009,6,6,2009,0,829400,0,24,1200,0,1,1,,,
6/7/2009,6,7,2009,0,829600,0,4,200,0,1,1,,,
6/8/2009,6,8,2009,0,833200,0,72,3600,0,1,1,,,
6/9/2009,6,9,2009,0,837900,0,94,4700,0,1,1,,,
6/10/2009,6,10,2009,0,842050,0,83,4150,0,1,1,,,
6/11/2009,6,11,2009,0,846700,0,93,4650,0,1,1,,,
6/12/2009,6,12,2009,0,851250,0,91,4550,0,1,1,,,
6/13/2009,6,13,2009,0,854950,0,74,3700,0,1,1,,,
6/14/2009,6,14,2009,0,858450,0,70,3500,0,1,1,,,
6/15/2009,6,15,2009,0,862550,0,82,4100,0,1,1,,,
6/16/2009,6,16,2009,0,866200,0,73,3650,0,1,1,,,
6/17/2009,6,17,2009,0,870050,0,77,3850,0,1,1,,,
6/18/2009,6,18,2009,0,874100,0,81,4050,0,1,1,,,
6/19/2009,6,19,2009,0,878450,0,87,4350,0,1,1,,,
6/20/2009,6,20,2009,0,882650,0,84,4200,0,1,1,,,
6/21/2009,6,21,2009,0,886400,0,75,3750,0,1,1,,,
6/22/2009,6,22,2009,0,890400,0,81,7000,0,1,1,,,
6/23/2009,6,23,2009,0,894200,0,76,3800,0,1,1,,,
6/24/2009,6,24,2009,0,898450,0,88,4398.98,0,1,1,,,
6/25/2009,6,25,2009,0,902150,0,74,3700,0,1,1,,,
6/26/2009,6,26,2009,0,906600,0,90,5450,0,1,1,,,
6/27/2009,6,27,2009,0,910850,0,85,4250,0,1,1,,,
6/28/2009,6,28,2009,0,913400,0,53,2600,0,1,1,,,
6/29/2009,6,29,2009,0,917200,0,76,3800,0,1,1,,,
6/30/2009,6,30,2009,0,921550,0,89,4495,0,1,1,,,
7/1/2009,7,1,2009,0,925700,0,84,4250,0,1,1,,,
7/2/2009,7,2,2009,0,929300,0,72,3600,0,1,1,,,
7/3/2009,7,3,2009,0,933450,0,85,4200,0,1,1,,,
7/4/2009,7,4,2009,0,937900,0,89,4450,0,1,1,,,
7/5/2009,7,5,2009,0,941900,0,80,4000,0,1,1,,,
7/6/2009,7,6,2009,0,946450,0,91,4550,0,1,1,,,
7/7/2009,7,7,2009,0,949600,0,63,3150,0,1,1,,,
7/8/2009,7,8,2009,0,953550,0,79,3950,0,1,1,,,
7/9/2009,7,9,2009,0,957600,0,81,4050,0,1,1,,,
7/10/2009,7,10,2009,0,961700,0,82,4100,0,1,1,,,
7/11/2009,7,11,2009,0,965900,0,84,4200,0,1,1,,,
7/12/2009,7,12,2009,0,969700,0,76,3800,0,1,1,,,
7/13/2009,7,13,2009,0,973500,0,76,3800,0,1,1,,,
7/14/2009,7,14,2009,0,977100,0,72,3600,0,1,1,,,
7/15/2009,7,15,2009,0,979400,0,46,2300,0,1,1,,,
7/16/2009,7,16,2009,0,982850,0,69,3450,0,1,1,,,
7/17/2009,7,17,2009,0,986100,0,65,3250,0,1,1,,,
7/18/2009,7,18,2009,0,986250,0,3,150,0,1,1,,,
7/19/2009,7,19,2009,0,988850,0,52,2600,0,1,1,,,
7/20/2009,7,20,2009,0,992600,0,75,3750,0,1,1,,,
7/21/2009,7,21,2009,0,996300,0.14,76,9749.67,0,1,1,,,
7/22/2009,7,22,2009,0,999750,0,69,3450,0,1,1,,,
7/23/2009,7,23,2009,0,1003050,0,66,3300,0,1,1,,,
7/24/2009,7,24,2009,0,1006800,0,75,3750,0,1,1,,,
7/25/2009,7,25,2009,0,1009450,0,53,2650,0,1,1,,,
7/26/2009,7,26,2009,0,1010100,0,13,650,0,1,1,,,
7/27/2009,7,27,2009,0,1013300,0,64,3200,0,1,1,,,
7/28/2009,7,28,2009,0,1015500,0,44,2200,0,1,1,,,
7/29/2009,7,29,2009,0,1017100,0,32,1600,0,1,1,,,
7/30/2009,7,30,2009,0,1017800,0,17,850,0,1,1,,,
7/31/2009,7,31,2009,0,1018400,0,12,600,0,1,1,,,
8/1/2009,8,1,2009,0,1019550,0,23,1150,0,1,1,,,
8/2/2009,8,2,2009,0,1021050,0,30,1500,0,1,1,,,
8/3/2009,8,3,2009,0,1021800,0,15,750,0,1,1,,,
8/4/2009,8,4,2009,0,1024700,0,58,2900,0,1,1,,,
8/5/2009,8,5,2009,0,1029250,0,91,4550,0,1,1,,,
8/6/2009,8,6,2009,0,1034050,0,96,4800,0,1,1,,,
8/7/2009,8,7,2009,0,1037750,0,74,3700,0,1,1,,,
8/8/2009,8,8,2009,0,1041850,0.13,84,9649.53,0,1,1,,,
8/9/2009,8,9,2009,0,1046750,0,98,4900,0,1,1,,,
8/10/2009,8,10,2009,0,1050850,0,82,4100,0,1,1,,,
8/11/2009,8,11,2009,0,1054200,0,67,3350,0,1,1,,,
8/12/2009,8,12,2009,0,1057600,0,68,3400,0,1,1,,,
8/13/2009,8,13,2009,0,1061650,0,81,4050,0,1,1,,,
8/14/2009,8,14,2009,0,1064900,0,65,3250,0,1,1,,,
8/15/2009,8,15,2009,0,1066600,0,34,1700,0,1,1,,,
8/16/2009,8,16,2009,0,1067850,0,25,1250,0,1,1,,,
8/17/2009,8,17,2009,0,1068700,0,17,850,0,1,1,,,
8/18/2009,8,18,2009,0,1069150,0,9,450,0,1,1,,,
8/19/2009,8,19,2009,0,1069900,0,15,750,0,1,1,,,
8/20/2009,8,20,2009,0,1071100,0,24,1200,0,1,1,,,
8/21/2009,8,21,2009,0,1071900,0,16,800,0,1,1,,,
8/22/2009,8,22,2009,0,1072300,0,8,400,0,1,1,,,
8/23/2009,8,23,2009,0,1072900,0,12,600,0,1,1,,,
8/24/2009,8,24,2009,0,1073300,0,8,400,0,1,1,,,
8/25/2009,8,25,2009,0,1076050,0,55,2750,0,1,1,,,
8/26/2009,8,26,2009,0,1078150,0,42,2100,0,1,1,,,
8/27/2009,8,27,2009,0,1079650,0,34,3848.06,0,1,1,,,
8/28/2009,8,28,2009,0,1082850,0,64,3200,0,1,1,,,
8/29/2009,8,29,2009,0,1087000,0,83,4150,0,1,1,,,
8/30/2009,8,30,2009,0,1091500,0,91,4550,0,1,1,,,
8/31/2009,8,31,2009,0,1096200,0,95,5000,0,1,1,,,
9/1/2009,9,1,2009,0,1100150,0,79,3950,0,1,1,,,
9/2/2009,9,2,2009,0,1103550,0,68,3400,0,1,1,,,
9/3/2009,9,3,2009,0,1106550,0,61,3700,0,1,1,,,
9/4/2009,9,4,2009,0,1109700,0,63,3150,0,1,1,,,
9/5/2009,9,5,2009,0,1113250,0,71,3550,0,1,1,,,
9/6/2009,9,6,2009,0,1116850,0,72,3600,0,1,1,,,
9/7/2009,9,7,2009,0,1120750,0,79,4550,0,1,1,,,
9/8/2009,9,8,2009,0,1124050,0,66,3300,0,1,1,,,
9/9/2009,9,9,2009,0,1126950,0,58,2900,0,1,1,,,
9/10/2009,9,10,2009,0,1130000,0,61,3050,0,1,1,,,
9/11/2009,9,11,2009,0,1133400,0,68,3400,0,1,1,,,
9/12/2009,9,12,2009,0,1136950,0,71,3550,0,1,1,,,
9/13/2009,9,13,2009,0,1140450,0,70,3500,0,1,1,,,
9/14/2009,9,14,2009,0,1144500,0,81,4050,0,1,1,,,
9/15/2009,9,15,2009,0,1147300,0,56,2800,0,1,1,,,
9/16/2009,9,16,2009,0,1150200,0,59,2901,0,1,1,,,
9/17/2009,9,17,2009,0,1154350,0.12,85,9200,0,1,1,,,
9/18/2009,9,18,2009,0,1158400,0,81,4050,0,1,1,,,
9/19/2009,9,19,2009,0,1161950,0,71,3550,0,1,1,,,
9/20/2009,9,20,2009,0,1165900,0,79,3950,0,1,1,,,
9/21/2009,9,21,2009,0,1169600,0,74,3700,0,1,1,,,
9/22/2009,9,22,2009,0,1171300,0,35,2100,0,1,1,,,
9/23/2009,9,23,2009,0,1172650,0,28,3350,0,1,1,,,
9/24/2009,9,24,2009,0,1176750,0,82,4100,0,1,1,,,
9/25/2009,9,25,2009,0,1181750,0,102,6300,0,1,1,,,
9/26/2009,9,26,2009,0,1186450,0,94,4700,0,1,1,,,
9/27/2009,9,27,2009,0,1190900,0,90,5250,0,1,1,,,
9/28/2009,9,28,2009,0,1195300,0,88,4400,0,1,1,,,
9/29/2009,9,29,2009,0,1199450,0,85,6300,0,1,1,,,
9/30/2009,9,30,2009,0,1203800,0,87,4350,0,1,1,,,
10/1/2009,10,1,2009,0,1208050,0,85,4250,0,1,1,,,
10/2/2009,10,2,2009,0,1211800,0,76,4250,0,1,1,,,
10/3/2009,10,3,2009,0,1214700,0,58,2900,0,1,1,,,
10/4/2009,10,4,2009,0,1217750,0,61,3050,0,1,1,,,
10/5/2009,10,5,2009,0,1220650,0,58,2900,0,1,1,,,
10/6/2009,10,6,2009,0,1222700,0,42,2950,0,1,1,,,
10/7/2009,10,7,2009,0,1225250,0,51,2550,0,1,1,,,
10/8/2009,10,8,2009,0,1228750,0,70,3500,0,1,1,,,
10/9/2009,10,9,2009,0,1232650,0,78,3900,0,1,1,,,
10/10/2009,10,10,2009,0,1236500,0,77,3850,0,1,1,,,
10/11/2009,10,11,2009,0,1240450,0,79,3950,0,1,1,,,
10/12/2009,10,12,2009,0,1243550,0,63,8150,0,1,1,,,
10/13/2009,10,13,2009,0,1246100,0,51,2550,0,1,1,,,
10/14/2009,10,14,2009,0,1248900,0,56,2800,0,1,1,,,
10/15/2009,10,15,2009,0,1253150,0,85,4250,0,1,1,,,
10/16/2009,10,16,2009,0,1256400,0,66,12950,0,1,1,,,
10/17/2009,10,17,2009,0,1259150,0,55,2750,0,1,1,,,
10/18/2009,10,18,2009,0,1262350,0,65,3550,0,1,1,,,
10/19/2009,10,19,2009,0,1267300,0,99,4950,0,1,1,,,
10/20/2009,10,20,2009,0,1272850,0,111,5550,0,1,1,,,
10/21/2009,10,21,2009,0,1277000,0.12,85,9199.88,0,1,1,,,
10/22/2009,10,22,2009,0,1281300,0,88,17149.76,0,1,1,,,
10/23/2009,10,23,2009,0,1285650,0,87,4350,0,1,1,,,
10/24/2009,10,24,2009,0,1289400,0,75,3750,0,1,1,,,
10/25/2009,10,25,2009,0,1293050,0,74,15900,0,1,1,,,
10/26/2009,10,26,2009,0,1296300,0,65,3250,0,1,1,,,
10/27/2009,10,27,2009,0,1299600,0,67,16300,0,1,1,,,
10/28/2009,10,28,2009,0,1302800,0,64,3200,0,1,1,,,
10/29/2009,10,29,2009,0,1305300,0,51,3000,0,1,1,,,
10/30/2009,10,30,2009,0,1308350,0,62,4600,0,1,1,,,
10/31/2009,10,31,2009,0,1310600,0,45,2250,0,1,1,,,
11/1/2009,11,1,2009,0,1312100,0,30,1500,0,1,1,,,
11/2/2009,11,2,2009,0,1313750,0,33,1650,0,1,1,,,
11/3/2009,11,3,2009,0,1316600,0,57,2850,0,1,1,,,
11/4/2009,11,4,2009,0,1319700,0,62,3100,0,1,1,,,
11/5/2009,11,5,2009,0,1322900,0,65,18700,0,1,1,,,
11/6/2009,11,6,2009,0,1325350,0,49,2450,0,1,1,,,
11/7/2009,11,7,2009,0,1329150,0,76,3800,0,1,1,,,
11/8/2009,11,8,2009,0,1332650,0,70,3500,0,1,1,,,
11/9/2009,11,9,2009,0,1335900,0,65,3250,0,1,1,,,
11/10/2009,11,10,2009,0,1339450,0,71,3550,0,1,1,,,
11/11/2009,11,11,2009,0,1342900,0,71,93450,0,1,1,,,
11/12/2009,11,12,2009,0,1346400,0,70,3500,0,1,1,,,
11/13/2009,11,13,2009,0,1349900,0,73,4100,0,1,1,,,
11/14/2009,11,14,2009,0,1354050,0,83,4150,0,1,1,,,
11/15/2009,11,15,2009,0,1358850,0,96,4800,0,1,1,,,
11/16/2009,11,16,2009,0,1363850,0,100,5000,0,1,1,,,
11/17/2009,11,17,2009,0,1368400,0,91,4550,0,1,1,,,
11/18/2009,11,18,2009,0,1372350,0,79,3950,0,1,1,,,
11/19/2009,11,19,2009,0,1376000,0,73,3650,0,1,1,,,
11/20/2009,11,20,2009,0,1380100,0,84,48450,0,1,1,,,
11/21/2009,11,21,2009,0,1383950,0,77,3850,0,1,1,,,
11/22/2009,11,22,2009,0,1388950,0,100,5000,0,1,1,,,
11/23/2009,11,23,2009,0,1393750,0,96,4800,0,1,1,,,
11/24/2009,11,24,2009,0,1398850,0,102,5100,0,1,1,,,
11/25/2009,11,25,2009,0,1403100,0,85,4250,0,1,1,,,
11/26/2009,11,26,2009,0,1407000,0,78,3900,0,1,1,,,
11/27/2009,11,27,2009,0,1410750,0,75,3750,0,1,1,,,
11/28/2009,11,28,2009,0,1414650,0,78,3900,0,1,1,,,
11/29/2009,11,29,2009,0,1417550,0,58,2900,0,1,1,,,
11/30/2009,11,30,2009,0,1421250,0,74,3700,0,1,1,,,
12/1/2009,12,1,2009,0,1424550,0,66,3300,0,1,1,,,
12/2/2009,12,2,2009,0,1429450,0.22,100,14950,0,1,1,,,
12/3/2009,12,3,2009,0,1433700,0,85,4250,0,1,1,,,
12/4/2009,12,4,2009,0,1436150,0,49,2450,0,1,1,,,
12/5/2009,12,5,2009,0,1438750,0,52,2600,0,1,1,,,
12/6/2009,12,6,2009,0,1444000,0,109,6290,0,1,1,,,
12/7/2009,12,7,2009,0,1448700,0,94,4700,0,1,1,,,
12/8/2009,12,8,2009,0,1454650,0,120,7450,0,1,1,,,
12/9/2009,12,9,2009,0,1459350,0,104,6985,0,1,1,,,
12/10/2009,12,10,2009,0,1464500,0,108,5220,0,1,1,,,
12/11/2009,12,11,2009,0,1470750,0,125,6250,0,1,1,,,
12/12/2009,12,12,2009,0,1475800,0,102,10250,0,1,1,,,
12/13/2009,12,13,2009,0,1481000,0,104,5200,0,1,1,,,
12/14/2009,12,14,2009,0,1486400,0,114,37945.7,0,1,1,,,
12/15/2009,12,15,2009,0,1492200,0,117,11250,0,1,1,,,
12/16/2009,12,16,2009,0,1498150,0,122,6809,0,1,1,,,
12/17/2009,12,17,2009,0,1506200,0,164,8300,0,1,1,,,
12/18/2009,12,18,2009,0,1516200,0,202,10049.5,0,1,1,,,
12/19/2009,12,19,2009,0,1527400,0,225,11250,0,1,1,,,
12/20/2009,12,20,2009,0,1536150,0,175,8750,0,1,1,,,
12/21/2009,12,21,2009,0,1545500,0,188,9400,0,1,1,,,
12/22/2009,12,22,2009,0,1553100,0,152,7600,0,1,1,,,
12/23/2009,12,23,2009,0,1561550,0,169,8450,0,1,1,,,
12/24/2009,12,24,2009,0,1568750,0,144,7200,0,1,1,,,
12/25/2009,12,25,2009,0,1576600,0,159,7900,0,1,1,,,
12/26/2009,12,26,2009,0,1584550,0,159,7950,0,1,1,,,
12/27/2009,12,27,2009,0,1593000,0,170,8700,0,1,1,,,
12/28/2009,12,28,2009,0,1599900,0,138,6900,0,1,1,,,
12/29/2009,12,29,2009,0,1608100,0,164,8200,0,1,1,,,
12/30/2009,12,30,2009,0,1615900,0,156,7800,0,1.182899534,1,,,
12/31/2009,12,31,2009,0,1623400,0,150,7500,0,1.182899534,1,,,
1/1/2010,1,1,2010,0,1629350,0,119,5950,0,1.182899534,1,,,
1/2/2010,1,2,2010,0,1635850,0,132,6600,0,1.182899534,1,,,
1/3/2010,1,3,2010,0,1644000,0,163,8150,0,1.182899534,1,,,
1/4/2010,1,4,2010,0,1653500,0,193,30304.35,0,1.182899534,1,,,
1/5/2010,1,5,2010,0,1663900,0,208,10400,0,1.182899534,1,,,
1/6/2010,1,6,2010,0,1671800,0,158,7900,0,1.182899534,1,,,
1/7/2010,1,7,2010,0,1679750,0,159,7950,0,1.182899534,1,,,
1/8/2010,1,8,2010,0,1687250,0,150,7500,0,1.182899534,1,,,
1/9/2010,1,9,2010,0,1694650,0,148,7400,0,1.182899534,1,,,
1/10/2010,1,10,2010,0,1704200,0,191,9550,0,1.182899534,1,,,
1/11/2010,1,11,2010,0,1711900,0,154,7700,0,1.182899534,1,,,
1/12/2010,1,12,2010,0,1720200,0.26,169,19099.88,0,1.305062132,1,,,
1/13/2010,1,13,2010,0,1728100,0,162,7958,0,1.305062132,1,,,
1/14/2010,1,14,2010,0,1736000,0,160,7905,0,1.305062132,1,,,
1/15/2010,1,15,2010,0,1742800,0,137,7200,0,1.305062132,1,,,
1/16/2010,1,16,2010,0,1749500,0,135,6900.74,0,1.305062132,1,,,
1/17/2010,1,17,2010,0,1755650,0,124,6401,0,1.305062132,1,,,
1/18/2010,1,18,2010,0,1762150,0,130,6500,0,1.305062132,1,,,
1/19/2010,1,19,2010,0,1768100,0,121,6000,0,1.305062132,1,,,
1/20/2010,1,20,2010,0,1775100,0,140,7000,0,1.305062132,1,,,
1/21/2010,1,21,2010,0,1784000,0,186,9588.29,0,1.305062132,1,,,
1/22/2010,1,22,2010,0,1791500,0,151,7700,0,1.305062132,1,,,
1/23/2010,1,23,2010,0,1799050,0,153,7600,0,1.305062132,1,,,
1/24/2010,1,24,2010,0,1806300,0,148,7351,0,1.305062132,1,,,
1/25/2010,1,25,2010,0,1816450,0,207,13450,0,1.344224971,1,,,
1/26/2010,1,26,2010,0,1826550,0,208,10973,0,1.344224971,1,,,
1/27/2010,1,27,2010,0,1835400,0,178,9050,0,1.344224971,1,,,
1/28/2010,1,28,2010,0,1844050,0,174,10500,0,1.344224971,1,,,
1/29/2010,1,29,2010,0,1853700,0,195,10200,0,1.344224971,1,,,
1/30/2010,1,30,2010,0,1862700,0,181,9800,0,1.344224971,1,,,
1/31/2010,1,31,2010,0,1873000,0,210,11950,0,1.344224971,1,,,
2/1/2010,2,1,2010,0,1881950,0,188,12300,0,1.344224971,1,,,
2/2/2010,2,2,2010,0,1889050,0,142,7100,0,1.344224971,1,,,
2/3/2010,2,3,2010,0,1901200,0,244,13500,0,1.344224971,1,,,
2/4/2010,2,4,2010,0,1912750,0,236,11999.99,0,1.344224971,1,,,
2/5/2010,2,5,2010,0,1925000,0,250,26099,0,1.818648536,1,,,
2/6/2010,2,6,2010,0,1934550,0,193,10850,0,1.818648536,1,,,
2/7/2010,2,7,2010,0,1944900,0,212,11249,0,1.818648536,1,,,
2/8/2010,2,8,2010,0,1955450,0,221,17603,0,1.818648536,1,,,
2/9/2010,2,9,2010,0,1965900,0,211,10650,0,1.818648536,1,,,
2/10/2010,2,10,2010,0,1973850,0.44,165,59000,0,1.818648536,1,,,
2/11/2010,2,11,2010,0,1982750,0,180,9700,0,1.818648536,1,,,
2/12/2010,2,12,2010,0,1992100,0,194,18200,0,1.818648536,1,,,
2/13/2010,2,13,2010,0,2003300,0,226,13399,0,1.818648536,1,,,
2/14/2010,2,14,2010,0,2013600,0,214,35474.51,0,1.818648536,1,,,
2/15/2010,2,15,2010,0,2022850,0,194,12450,0,2.527738215,1,,,
2/16/2010,2,16,2010,0,2031600,0,185,10899.98,0,2.527738215,1,,,
2/17/2010,2,17,2010,0,2043200,0,241,65173.13,0,2.527738215,1,,,
2/18/2010,2,18,2010,0,2054650,0,234,18911.74,0,2.527738215,1,,,
2/19/2010,2,19,2010,0,2063600,0,185,9749.98,0,2.527738215,1,,,
2/20/2010,2,20,2010,0,2074700,0,224,11150.03,0,2.527738215,1,,,
2/21/2010,2,21,2010,0,2085400,0,218,12266.83,0,2.527738215,1,,,
2/22/2010,2,22,2010,0,2098150,0,262,32350,0,2.527738215,1,,,
2/23/2010,2,23,2010,0,2110700,0,252,12600,0,2.527738215,1,,,
2/24/2010,2,24,2010,0,2120200,0,195,14800,0,3.781179252,1,,,
2/25/2010,2,25,2010,0,2127600,0,150,8100,0,3.781179252,1,,,
2/26/2010,2,26,2010,0,2136100,0,176,29349,0,3.781179252,1,,,
2/27/2010,2,27,2010,0,2144750,0,176,9101,0,3.781179252,1,,,
2/28/2010,2,28,2010,0,2152850,0,165,13399,0,3.781179252,1,,,
3/1/2010,3,1,2010,0,2162150,0,187,10300,0,3.781179252,1,,,
